Seniority;Status;Category;FirstDiv_Cat;SecondDiv_Cat;RFEF1_Cat;RFEF2_Cat;RFEF3_Cat;Preferent_Cat;Regional1_Cat;Regional2_Cat;Regional3_Cat;Junior_Cat;Male;YearBorn;MadridBorn;Spanish;Office;MadridOf;AlcalaOf;AranjuezOf;StartYear;StartAge;DropYear;DropAge;talent;Motive_To_Start;MTSFeltinterestedbyrefereeing;MTSMyfriendsfamilydid;MTSToearnsomemoney;MTSTopracticesomesport;MTSTocontinueinfootball;MTSAmotivatingchallenge;MTSForbeingasocialactivity;Risk_To_Leave;RTLSufferingagression;RTLLackofphysicalcondition;RTLDissapointmentfornothaving;RTLPersonalIncompatibility;RTLProfessionalIncompatibility;RTLLossofinterest;RTLScarcefollowupbytheCommi;RTLRequirementsphysicalortes;RTLDissagreementwithCommittee;RTLInsufficientremuneration;RTLDemotion;RTLUnfairpromotions;Friend_or_Relative;Player_or_Coach;Player_or_CoachYes;Player_or_CoachYesbelowregional;Player_or_CoachNo;Vocation;VocationVocationatstart;Motives_to_Continue;Motives_to_ContinuePromotionexp;Motives_to_ContinueExtraincome;Motives_to_ContinueRefereesocia;Motives_to_ContinueTreatmentby;Motives_to_ContinueExictementto;Motives_to_ContinueRelationship;Motives_to_ContinueMotivationfo;Motives_to_ContinueParticipatei;Ready_to_Promote;Ready_to_PromoteReadytopromote;Ready_to_PromoteNotreadytopro;Ready_to_PromoteNotsureifread;Safety;SafetyNo;SafetyRarely;SafetySometimes;SafetyManytimes;Avoidable_Drop;Avoidable_DropStillactive;Avoidable_DropItcouldhavebeen;Avoidable_DropPersonalreasons;Avoidable_DropNotsure;SupportProgram_part;SupportProgram_partYes;SupportProgram_partNobutIwou;SupportProgram_partNoandnoti;SupportProgram_partPrefernotan;Dependants;DependantsYes;Education_Level;Education_LevelPrefernotanswer;Education_LevelPhDormaster;Education_LevelGrade;Education_LevelSecondaryeducati;Education_LevelComplulsorysecon;Education_LevelBasiceducation;Education_LevelNobasiceducatio
3;1;10;0;0;0;0;0;0;0;0;0;1;1;2002;1;1;ALCALA DE HENARES;0;1;0;2018;16;0;;0;A;1;0;0;0;0;0;0;C;0;0;1;0;0;0;0;0;0;0;0;0;1;B;0;1;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
3;1;8;0;0;0;0;0;0;0;1;0;0;1;1998;1;1;MADRID;1;0;0;2018;20;0;;0;C;0;0;1;0;0;0;0;A - D - E;1;0;0;1;1;0;0;0;0;0;0;0;0;B;0;1;0;B;0;A - B - G;1;1;0;0;0;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;MADRID;1;0;0;2017;21;0;;0;F;0;0;0;0;0;1;0;D - E - G;0;0;0;1;1;0;1;0;0;0;0;0;1;A;1;0;0;B;0;A - C - E;1;0;1;0;1;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;1;6;0;0;0;0;0;1;0;0;0;0;1;2001;1;1;MADRID;1;0;0;2017;16;0;;1;B;0;1;0;0;0;0;0;D - E;0;0;0;1;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;A - B - E - F;1;1;0;0;1;1;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;0;10;0;0;0;0;0;0;0;0;0;1;1;2002;1;1;MADRID;1;0;0;2017;15;2021;19;1;F;0;0;0;0;0;1;0;D;0;0;0;1;0;0;0;0;0;0;0;0;1;B;0;1;0;B;0;B;0;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
4;1;5;0;0;0;0;1;0;0;0;0;0;1;1998;0;1;MADRID;1;0;0;2017;19;0;;1;A;1;0;0;0;0;0;0;C - E - K - L;0;0;1;0;1;0;0;0;0;0;1;1;0;A;1;0;0;A;1;A - B - F - G - H;1;1;0;0;0;1;1;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;0;8;0;0;0;0;0;0;0;1;0;0;1;1998;0;1;MADRID;1;0;0;2017;19;2021;23;1;A;1;0;0;0;0;0;0;A;1;0;0;0;0;0;0;0;0;0;0;0;0;B;0;1;0;A;1;B - E - H;0;1;0;0;1;0;0;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;2001;1;1;MADRID;1;0;0;2017;16;0;;0;C;0;0;1;0;0;0;0;A;1;0;0;0;0;0;0;0;0;0;0;0;0;B;0;1;0;B;0;A - B - E;1;1;0;0;1;0;0;0;A;1;0;0;D;0;0;0;1;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;MADRID;1;0;0;2017;20;0;;0;A;1;0;0;0;0;0;0;A - C - L;1;0;1;0;0;0;0;0;0;0;0;1;0;B;0;1;0;A;1;A - E - G;1;0;0;0;1;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
4;1;7;0;0;0;0;0;0;1;0;0;0;1;1999;1;1;MADRID;1;0;0;2017;18;0;;0;C;0;0;1;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;2001;1;1;ALCALA DE HENARES;0;1;0;2017;16;0;;0;E;0;0;0;0;1;0;0;C - F - G - L;0;0;1;0;0;1;1;0;0;0;0;1;1;B;0;1;0;A;1;A - B - F - G;1;1;0;0;0;1;1;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;0;10;0;0;0;0;0;0;0;0;0;1;1;1994;0;1;MADRID;1;0;0;2017;23;2019;25;0;B;0;1;0;0;0;0;0;J;0;0;0;0;0;0;0;0;0;1;0;0;1;B;0;1;0;B;0;B;0;1;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1991;1;1;MADRID;1;0;0;2017;26;0;;0;E;0;0;0;0;1;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;0;A;1;0;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
4;1;7;0;0;0;0;0;0;1;0;0;0;1;1998;1;1;MADRID;1;0;0;2017;19;0;;1;C;0;0;1;0;0;0;0;D;0;0;0;1;0;0;0;0;0;0;0;0;1;B;0;1;0;B;0;A - G;1;0;0;0;0;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;0;2000;1;1;MADRID;1;0;0;2017;17;0;;1;C;0;0;1;0;0;0;0;C - L;0;0;1;0;0;0;0;0;0;0;0;1;1;A;1;0;0;A;1;E - G - H;0;0;0;0;1;0;1;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
4;0;8;0;0;0;0;0;0;0;1;0;0;0;1999;1;1;MADRID;1;0;0;2017;18;2021;22;0;C;0;0;1;0;0;0;0;C - G - I - L;0;0;1;0;0;0;1;0;1;0;0;1;0;A;1;0;0;B;0;A - B;1;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;MADRID;1;0;0;2017;20;0;;0;A;1;0;0;0;0;0;0;A - G - L;1;0;0;0;0;0;1;0;0;0;0;1;0;A;1;0;0;A;1;A - B - F - G - H;1;1;0;0;0;1;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;3;0;0;0;0;1;0;0
4;1;7;0;0;0;0;0;0;1;0;0;0;1;2000;1;1;MADRID;1;0;0;2017;17;0;;0;E;0;0;0;0;1;0;0;C - K - L;0;0;1;0;0;0;0;0;0;0;1;1;1;B;0;1;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
4;0;8;0;0;0;0;0;0;0;1;0;0;1;1988;1;1;MADRID;1;0;0;2017;29;2021;33;0;E;0;0;0;0;1;0;0;I;0;0;0;0;0;0;0;0;1;0;0;0;0;A;1;0;0;A;1;E;0;0;0;0;1;0;0;0;A;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;1;0;0;B;0;3;0;0;0;0;1;0;0
4;1;7;0;0;0;0;0;0;1;0;0;0;1;1996;1;1;MADRID;1;0;0;2017;21;0;;0;A;1;0;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;C;0;0;1;A;1;A - C - E;1;0;1;0;1;0;0;0;A;1;0;0;B;0;1;0;0;D;0;0;0;1;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;0;7;0;0;0;0;0;0;1;0;0;0;1;2000;1;1;ARANJUEZ;0;0;1;2017;17;2019;19;1;B;0;1;0;0;0;0;0;B - C - E;0;1;1;0;1;0;0;0;0;0;0;0;1;A;1;0;0;B;0;A - E;1;0;0;0;1;0;0;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;2000;1;1;MADRID;1;0;0;2017;17;0;;0;C;0;0;1;0;0;0;0;C - D - F - L;0;0;1;1;0;1;0;0;0;0;0;1;1;B;0;1;0;B;0;A - B - E - G;1;1;0;0;1;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1991;0;0;ARANJUEZ;0;0;1;2017;26;0;;0;E;0;0;0;0;1;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;A;1;0;0;B;0;A - E;1;0;0;0;1;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
4;1;7;0;0;0;0;0;0;1;0;0;0;1;1999;1;1;ALCALA DE HENARES;0;1;0;2017;18;0;;1;E;0;0;0;0;1;0;0;B - C - G - L;0;1;1;0;0;0;1;0;0;0;0;1;0;B;0;1;0;A;1;A - B - C - G;1;1;1;0;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;2000;1;1;ARANJUEZ;0;0;1;2017;17;0;;0;F;0;0;0;0;0;1;0;F - G - J - L;0;0;0;0;0;1;1;0;0;1;0;1;1;B;0;1;0;A;1;A - B - G;1;1;0;0;0;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
4;0;7;0;0;0;0;0;0;1;0;0;0;1;1983;0;1;MADRID;1;0;0;2017;34;2019;36;0;A;1;0;0;0;0;0;0;D - E;0;0;0;1;1;0;0;0;0;0;0;0;0;B;0;1;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;C;0;0;1;0;B;0;1;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
4;1;6;0;0;0;0;0;1;0;0;0;0;1;1998;1;1;MADRID;1;0;0;2017;19;0;;1;A;1;0;0;0;0;0;0;L;0;0;0;0;0;0;0;0;0;0;0;1;0;A;1;0;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1998;1;1;ALCALA DE HENARES;0;1;0;2017;19;0;;0;A;1;0;0;0;0;0;0;I;0;0;0;0;0;0;0;0;1;0;0;0;1;A;1;0;0;B;0;B;0;1;0;0;0;0;0;0;B;0;1;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;0;2001;1;1;MADRID;1;0;0;2017;16;0;;1;B;0;1;0;0;0;0;0;B - D - E - I;0;1;0;1;1;0;0;0;1;0;0;0;1;A;1;0;0;B;0;A - C - D;1;0;1;1;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;2000;1;1;ALCALA DE HENARES;0;1;0;2017;17;0;;0;F;0;0;0;0;0;1;0;I;0;0;0;0;0;0;0;0;1;0;0;0;0;B;0;1;0;B;0;B;0;1;0;0;0;0;0;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;ALCALA DE HENARES;0;1;0;2017;20;0;;0;A;1;0;0;0;0;0;0;A;1;0;0;0;0;0;0;0;0;0;0;0;1;B;0;1;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
4;1;7;0;0;0;0;0;0;1;0;0;0;1;1999;1;1;ALCALA DE HENARES;0;1;0;2017;18;0;;1;E;0;0;0;0;1;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;A;1;A - H;1;0;0;0;0;0;0;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;2001;1;1;MADRID;1;0;0;2017;16;0;;1;E;0;0;0;0;1;0;0;E - K;0;0;0;0;1;0;0;0;0;0;1;0;0;B;0;1;0;B;0;A - B - F - G;1;1;0;0;0;1;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1998;0;1;MADRID;1;0;0;2017;19;0;;1;E;0;0;0;0;1;0;0;B - E - I - K;0;1;0;0;1;0;0;0;1;0;1;0;0;B;0;1;0;A;1;A - B - E - F;1;1;0;0;1;1;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1990;0;1;MADRID;1;0;0;2017;27;0;;0;E;0;0;0;0;1;0;0;J - L;0;0;0;0;0;0;0;0;0;1;0;1;1;A;1;0;0;A;1;E - H;0;0;0;0;1;0;0;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;A;1;4;0;0;0;1;0;0;0
4;0;8;0;0;0;0;0;0;0;1;0;0;1;1992;0;0;MADRID;1;0;0;2017;25;2019;27;0;C;0;0;1;0;0;0;0;D - E - L;0;0;0;1;1;0;0;0;0;0;0;1;0;C;0;0;1;B;0;A - B - E - G - H;1;1;0;0;1;0;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;A;1;5;0;0;1;0;0;0;0
4;0;8;0;0;0;0;0;0;0;1;0;0;1;1999;1;1;MADRID;1;0;0;2017;18;2021;22;0;C;0;0;1;0;0;0;0;G;0;0;0;0;0;0;1;0;0;0;0;0;0;B;0;1;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
4;1;7;0;0;0;0;0;0;1;0;0;0;1;1999;1;1;MADRID;1;0;0;2017;18;0;;0;B;0;1;0;0;0;0;0;B - C - G - I;0;1;1;0;0;0;1;0;1;0;0;0;1;B;0;1;0;A;1;A - F - G - H;1;0;0;0;0;1;1;1;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;MADRID;1;0;0;2017;20;0;;0;E;0;0;0;0;1;0;0;C - K - L;0;0;1;0;0;0;0;0;0;0;1;1;0;B;0;1;0;B;0;B;0;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;C;0;0;1;0;A;1;4;0;0;0;1;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;MADRID;1;0;0;2017;21;0;;0;C;0;0;1;0;0;0;0;F;0;0;0;0;0;1;0;0;0;0;0;0;1;B;0;1;0;B;0;B;0;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;C;0;0;1;0;B;0;5;0;0;1;0;0;0;0
4;1;9;0;0;0;0;0;0;0;0;1;0;1;1996;1;1;MADRID;1;0;0;2017;21;0;;0;E;0;0;0;0;1;0;0;B - E;0;1;0;0;1;0;0;0;0;0;0;0;0;B;0;1;0;A;1;A - B - G;1;1;0;0;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;A;1;4;0;0;0;1;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;MADRID;1;0;0;2017;20;0;;0;A;1;0;0;0;0;0;0;F;0;0;0;0;0;1;0;0;0;0;0;0;1;B;0;1;0;B;0;A - B - E - G;1;1;0;0;1;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;1;1;0;0;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;1999;0;1;MADRID;1;0;0;2017;18;0;;0;A;1;0;0;0;0;0;0;C - F - G - I;0;0;1;0;0;1;1;0;1;0;0;0;0;B;0;1;0;B;0;B - E;0;1;0;0;1;0;0;0;A;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
4;0;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;MADRID;1;0;0;2017;20;2021;24;0;C;0;0;1;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;0;B;0;1;0;A;1;B - G;0;1;0;0;0;0;1;0;A;1;0;0;A;1;0;0;0;C;0;0;1;0;C;0;0;1;0;B;0;6;0;1;0;0;0;0;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;2001;1;1;MADRID;1;0;0;2017;16;0;;0;E;0;0;0;0;1;0;0;A - E;1;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;B - G;0;1;0;0;0;0;1;0;C;0;0;1;B;0;1;0;0;A;1;0;0;0;D;0;0;0;1;B;0;5;0;0;1;0;0;0;0
5;0;8;0;0;0;0;0;0;0;1;0;0;1;1986;0;1;MADRID;1;0;0;2016;30;2019;33;0;D;0;0;0;1;0;0;0;B - D;0;1;0;1;0;0;0;0;0;0;0;0;0;B;0;1;0;B;0;B - C - E - G - H;0;1;1;0;1;0;1;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;A;1;4;0;0;0;1;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;MADRID;1;0;0;2016;20;0;;0;A;1;0;0;0;0;0;0;D - E - K;0;0;0;1;1;0;0;0;0;0;1;0;1;B;0;1;0;B;0;A - F - G - H;1;0;0;0;0;1;1;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
5;0;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;MADRID;1;0;0;2016;19;2019;22;1;A;1;0;0;0;0;0;0;A - I - K;1;0;0;0;0;0;0;0;1;0;1;0;1;B;0;1;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;2000;1;1;ALCALA DE HENARES;0;1;0;2016;16;0;;0;E;0;0;0;0;1;0;0;G;0;0;0;0;0;0;1;0;0;0;0;0;1;B;0;1;0;A;1;E - F;0;0;0;0;1;1;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
5;0;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;MADRID;1;0;0;2016;20;2021;25;0;F;0;0;0;0;0;1;0;D - E - G - H;0;0;0;1;1;0;1;1;0;0;0;0;1;C;0;0;1;A;1;A - D - F - G;1;0;0;1;0;1;1;0;A;1;0;0;B;0;1;0;0;D;0;0;0;1;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
5;0;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;MADRID;1;0;0;2016;20;2019;23;0;A;1;0;0;0;0;0;0;I - L;0;0;0;0;0;0;0;0;1;0;0;1;0;B;0;1;0;A;1;A - B;1;1;0;0;0;0;0;0;A;1;0;0;C;0;0;1;0;B;0;1;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
5;0;10;0;0;0;0;0;0;0;0;0;1;0;2001;1;1;MADRID;1;0;0;2016;15;2020;19;0;A;1;0;0;0;0;0;0;B;0;1;0;0;0;0;0;0;0;0;0;0;1;C;0;0;1;A;1;F;0;0;0;0;0;1;0;0;A;1;0;0;A;1;0;0;0;D;0;0;0;1;A;1;0;0;0;A;1;3;0;0;0;0;1;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;MADRID;1;0;0;2016;19;0;;0;A;1;0;0;0;0;0;0;E - G;0;0;0;0;1;0;1;0;0;0;0;0;1;B;0;1;0;B;0;A - C - F - G;1;0;1;0;0;1;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
5;1;5;0;0;0;0;1;0;0;0;0;0;0;1997;0;1;ALCALA DE HENARES;0;1;0;2016;19;0;;1;F;0;0;0;0;0;1;0;D - E;0;0;0;1;1;0;0;0;0;0;0;0;1;A;1;0;0;B;0;B - E;0;1;0;0;1;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
5;0;10;0;0;0;0;0;0;0;0;0;1;1;1996;1;1;ALCALA DE HENARES;0;1;0;2016;20;2020;24;0;A;1;0;0;0;0;0;0;C;0;0;1;0;0;0;0;0;0;0;0;0;0;A;1;0;0;A;1;A - E - H;1;0;0;0;1;0;0;1;A;1;0;0;B;0;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
5;1;7;0;0;0;0;0;0;1;0;0;0;1;1995;1;1;MADRID;1;0;0;2016;21;0;;0;E;0;0;0;0;1;0;0;L;0;0;0;0;0;0;0;0;0;0;0;1;0;A;1;0;0;B;0;A - B - G;1;1;0;0;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;ALCALA DE HENARES;0;1;0;2016;20;0;;0;A;1;0;0;0;0;0;0;A - C - G - L;1;0;1;0;0;0;1;0;0;0;0;1;1;A;1;0;0;A;1;A - B;1;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;3;0;0;0;0;1;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;2000;1;1;MADRID;1;0;0;2016;16;0;;0;C;0;0;1;0;0;0;0;A - E - J;1;0;0;0;1;0;0;0;0;1;0;0;0;B;0;1;0;B;0;B - G;0;1;0;0;0;0;1;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1998;0;1;MADRID;1;0;0;2016;18;0;;0;E;0;0;0;0;1;0;0;C - E - F - L;0;0;1;0;1;1;0;0;0;0;0;1;0;B;0;1;0;B;0;E - G;0;0;0;0;1;0;1;0;B;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;6;0;1;0;0;0;0;0
5;1;6;0;0;0;0;0;1;0;0;0;0;1;1999;1;1;ALCALA DE HENARES;0;1;0;2016;17;0;;1;C;0;0;1;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;A;1;0;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1997;1;1;MADRID;1;0;0;2016;19;0;;0;A;1;0;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;0;A;1;0;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;3;0;0;0;0;1;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;2001;1;1;ALCALA DE HENARES;0;1;0;2016;15;0;;0;F;0;0;0;0;0;1;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;A;1;0;0;B;0;A - B - H;1;1;0;0;0;0;0;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1995;1;1;MADRID;1;0;0;2016;21;0;;0;A;1;0;0;0;0;0;0;C - E - L;0;0;1;0;1;0;0;0;0;0;0;1;0;A;1;0;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;B;0;1;0;0;B;0;3;0;0;0;0;1;0;0
5;1;6;0;0;0;0;0;1;0;0;0;0;1;1998;1;1;MADRID;1;0;0;2016;18;2019;21;1;A;1;0;0;0;0;0;0;D - E;0;0;0;1;1;0;0;0;0;0;0;0;0;B;0;1;0;A;1;E - F;0;0;0;0;1;1;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
5;1;7;0;0;0;0;0;0;1;0;0;0;1;1995;1;1;MADRID;1;0;0;2016;21;0;;1;F;0;0;0;0;0;1;0;K;0;0;0;0;0;0;0;0;0;0;1;0;0;A;1;0;0;A;1;C;0;0;1;0;0;0;0;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;A;1;4;0;0;0;1;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1994;1;1;ALCALA DE HENARES;0;1;0;2016;22;0;;0;A;1;0;0;0;0;0;0;L;0;0;0;0;0;0;0;0;0;0;0;1;0;A;1;0;0;A;1;E;0;0;0;0;1;0;0;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;A;1;4;0;0;0;1;0;0;0
